Sl. No.,Test.Set.Name,Test.Name,Test.Id,Req.Id,Requirement.Name,LastCycleID,LastCycle.1.Runstatus,RegWt,ReqSize,ReqQuality,ActualResult,PredictedResult
125,WT_ForwardBagFlightRestriction,[1]CR_4403_4212_003_Verify the To Flight Restriction_To Single flight number has reflight restriction for all airlines_Forward On Hand Bag (FOH),8464,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",16,0,6,3,3,0,0
126,WT_ForwardBagFlightRestriction,[1]CR_4403_4212_004_Verify the To Flight Restriction_To Single flight number has reflight restriction for all airlines_Forward Bag to LZ (FLZ),8465,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",16,0,6,3,3,0,0
127,WS_Reflight_FlightRestriction,[1]CR_4403_4212_009_Verify the From Reflight restriction_single airline has the reflight restriction_Reflight Bags,8470,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",17,0,118,3,3,0,1
128,WS_Reflight_FlightRestriction,[1]CR_4403_4212_010_Verify the From Flight Restriction_multiple airline has reflight restriction_Reflight Bags screen,8471,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",17,0,118,3,3,0,1
129,WS_ReflightMinimumMaximum_LookHeadTime,[1]CR_4403_4212_011_Verify the flight restriction using minimum look ahead time_Reflight Bag screen,8472,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",16,0,102,3,3,0,1
130,WS_ReflightMinimumMaximum_LookHeadTime,[1]CR_4403_4212_012_Verify the reflight restriction using maximum look ahead time_Reflight Bag screen,8473,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",16,0,102,3,3,0,1
131,WT_ForwardBagFAH_FOH_LZ_MinimumLookHeadTime,[1]CR_4403_4212_013_Verify the flight restriction using minimum look ahead time_FAH_FOH_FLZ,8474,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",15,0,4,3,3,0,0
132,WT_ForwardBagFAH_FOH_LZ_MaximumLookHeadTime,[1]CR_4403_4212_014_Verify the reflight restriction using maximum look ahead time_FAH_FOH_FLZ,8475,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,0,3,3,0,0
133,WS_ReflightLookHeadTimeScenario,[1]CR_4403_4212_015_Verify the validations on the reflighting flight restriction  when user manually enters the reflighting flight_Reflight Bags Screen,8476,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,110,3,3,0,1
134,WT_ForwardBagFAH_FOH_LZ_FlightRestriction,[1]CR_4403_4212_016_Verify the validations on the reflighting flight restriction  when user manually enters the reflighting flight_FAH_FOH_FLZ,8477,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",15,0,6,3,3,0,0
135,WS_ReflightLookHeadTimeScenario,[1]CR_4403_4212_017_Verify the validations on the reflighting flight restriction  when user enters the flight using suggest outbound flight option_Reflight Bags Screen,8478,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,110,3,3,0,1
136,WT_ForwardBagFAH_FOH_LZ_MaximumLookHeadTime,[1]CR_4403_4212_018_Verify the validations on the reflighting flight restriction  when user enters the flight using suggest outbound flight option_FAH_FOH_FLZ,8479,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,0,3,3,0,0
137,WT_Reflight_FlightRestriction_UnknownBag,[1]CR_4403_4212_019_Verify the FROm Reflight Restriction when reflighting the unknown bag_Reflight Bag Screen,8480,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",9,0,50,3,3,0,1
138,WT_Reflight_FlightRestriction_UnknownBag,[1]CR_4403_4212_020_Reflight the unknow bag with flight date outside operational range,8481,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",9,0,50,3,3,0,1
139,OpsScenario2,[1]CR_4403_4212_021_OPS_Add and Delete the To Reflight Restriction,8504,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",8,0,0,3,3,0,0
140,OpsScenario2,[1]CR_4403_4212_022_OPS_Add and Delete the FROM Reflight Restriction,8505,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",8,0,0,3,3,0,0
141,WT_ForwardBagFromRestrictionSingleFlightNumber,[1]CR_4403_4212_005_Verify the From Reflight restriction_single flight number has the reflight restriction_FAH,8584,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,0,3,3,0,0
142,WT_ForwardBagFromRestrictionSingleFlightNumber,[1]CR_4403_4212_006_Verify the From Reflight restriction_single flight number has the reflight restriction_FOH,8585,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,0,3,3,0,0
143,WT_ForwardBagFromRestrictionSingleFlightNumber,[1]CR_4403_4212_007_Verify the From Reflight restriction_single flight number has the reflight restriction_FLZ,8586,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",14,0,0,3,3,0,0
144,WT_ForwardBagFromRestrictionMultipleFlightNumber,[1]CR_4403_4212_008_Verify the From Reflight restriction_multiple flight number has the reflight restriction_FAH,8587,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",8,0,0,3,3,0,0
145,WT_ForwardBagFromRestrictionMultipleFlightNumber,[1]CR_4403_4212_023_Verify the From Reflight restriction_multiple flight number has the reflight restriction_FOH,8588,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",8,0,0,3,3,0,0
146,WT_ForwardBagFromRestrictionMultipleFlightNumber,[1]CR_4403_4212_024_Verify the From Reflight restriction_multiple flight number has the reflight restriction_FLZ,8589,6558,"QC4212- HHT & IWS>Reflight Bag. Implement ""reflight from"" and ""reflight to"" restrictions",8,0,0,3,3,0,0
147,WS_Reflight_WTRScreen,[1]CR_4405_4228_001_WS_Reflight_Verify that while reflighting an unknown bag_flight details are not mandatory,8398,6560,QC4228- IWS>Reflighting.  Input of Original Flight details should not be mandatory.,10,0,52,1,3,0,1
148,Change Request_Old CR,[1]CR_4405_4228_002_HHT_Reflight_Verify that while reflighting an unknown bag_flight details are not mandatory,76493,6560,QC4228- IWS>Reflighting.  Input of Original Flight details should not be mandatory.,0,0,0,0,0,0,0
149,Change Request_Old CR,[1]CR_2769_002_HHT_Messaging Centre_ Auto select 1st message,76519,6564,QC2769 -HHT & IWS>Messaging Centre: Improvements:  Prevent users replying to 'Group' message; Auto select 1st message; movement keys,0,0,0,0,0,0,0
150,BHE & Hold menu,[1]CR_3506_001_HHT_Merge BHE_When Merge BHE to another BHE Verify the BHE history,74506,6565,"QC3506- HHT>Merge bags.  During merge operation, allow user to add a CS comment to indicate what has been done",0,0,0,0,0,0,0
151,BHE & Hold menu,[1]CR_3506_002_HHT_Merge BHE_When Merge BHE to Hold Verify the BHE & Hold history,74507,6565,"QC3506- HHT>Merge bags.  During merge operation, allow user to add a CS comment to indicate what has been done",0,0,0,0,0,0,0
152,BHE & Hold menu,[1]CR_3506_003_HHT_Merge BHE_When Merge Hold to BHE Verify the BHE & Hold history,74508,6565,"QC3506- HHT>Merge bags.  During merge operation, allow user to add a CS comment to indicate what has been done",0,0,0,0,0,0,0
153,Change Request_Old CR,[1]CR 3639_001_ HHT_Bag To Load(by destination)_Bag List_ selected Destination is displayed,76520,6571,QC3639-HHT>Bag To Load>Bag List.  Does not show which destination (or flight) has been selected,0,0,0,0,0,0,0
154,Change Request_Old CR,[1]CR 3639_002_ HHT_Bag To Load(by Arrival Flights)_Bag List_ selected inbound flight is displayed,76521,6571,QC3639-HHT>Bag To Load>Bag List.  Does not show which destination (or flight) has been selected,0,0,0,0,0,0,0
155,Change Request_Old CR,[1]CR 3639_003_ HHT_Bag To Load(by Location)_Bag List_ selected Track Location is displayed,76522,6571,QC3639-HHT>Bag To Load>Bag List.  Does not show which destination (or flight) has been selected,0,0,0,0,0,0,0
156,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_001_When count in Crew _OOG_ Deleted is 0 _Verify the text and background color in Crew_ OOG_ Deleted column  at Additional panel information,8635,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",25,0,7205846,3,3,0,1
157,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_002_When count in Crew _OOG is again back to 0 _Verify the text and background color in Crew_ OOG column  at Additional panel information,8636,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",29,0,191877078,3,3,0,1
158,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_003_When count in Deleted  is again back to 0 _Verify the text and background color in Deleted column  at Additional panel information,8637,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",19,0,173504,3,3,0,1
159,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_004_When count in  Deleted is  greater than 0 _Verify the text and background color in  Deleted column  at Additional panel information,8638,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",23,0,2776256,3,3,0,1
160,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_005_When count in Crew _OOG_  is  greater than 0 _Bags Not loaded _Verify the text and background color in Crew_ OOG_ column  at Additional panel information,8639,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",28,0,57659350,3,3,0,1
161,WS_CrewAndOOGBagCount_DeleteCrewAndOOGBagCount_FlightProgress,[1]CR_3932_006_When count in Crew _OOG_  is  greater than 0 _Bags Loaded_ On aircraft _Verify the text and background color in Crew_ OOG_ column  at Additional panel information,8640,6577,"QC3932-IWS>Flight Progress. ""Additional Info"" panel needs review for how/when colours are used.",29,0,191877078,3,3,0,1
162,Change Request_Old CR,[1]CR_4230_007_HHT_Update the BHE type when bags are not loaded in the BHE,76523,6581,QC4230-IWS & HHT>Assign BHE>Update Type.  Forbid destination change if bags are already loaded in the BHE where the type is being updated.,0,0,0,0,0,0,0
163,Change Request_Old CR,[1]CR_4230_008_HHT_Update the BHE type when bags are loaded in the BHE,76524,6581,QC4230-IWS & HHT>Assign BHE>Update Type.  Forbid destination change if bags are already loaded in the BHE where the type is being updated.,0,0,0,0,0,0,0
164,Change Request_Old CR,[1]CR_4230_010_HHT_Update the HOLD type when bags are not loaded in the HOLD,76525,6581,QC4230-IWS & HHT>Assign BHE>Update Type.  Forbid destination change if bags are already loaded in the BHE where the type is being updated.,0,0,0,0,0,0,0
165,Change Request_Old CR,[1]CR_4230_011_HHT_Update the HOLD type when bags are loaded in the HOLD,76526,6581,QC4230-IWS & HHT>Assign BHE>Update Type.  Forbid destination change if bags are already loaded in the BHE where the type is being updated.,0,0,0,0,0,0,0
166,Change Request_Old CR,[1]CR_4230_012_HHT_Update the SORT type HOLD type when bags are loaded in the HOLD,76527,6581,QC4230-IWS & HHT>Assign BHE>Update Type.  Forbid destination change if bags are already loaded in the BHE where the type is being updated.,0,0,0,0,0,0,0
167,Arrival Flights menu,[1]WS_001_Manage Flights_Add Flight_GUI validations,9798,6584,Arrival Scanning ->Manage Arrival Flights,0,0,0,0,0,0,0
168,Arrival Flights menu,[1]WS_002_Manage Flights_Add Flight_using Belt ID,9799,6584,Arrival Scanning ->Manage Arrival Flights,0,0,0,0,0,0,0
169,Arrival Flights menu,[1]WS_003_Manage Flights_Add Flight_using invalid Belt ID,9800,6584,Arrival Scanning ->Manage Arrival Flights,0,0,0,0,0,0,0
170,Arrival Flights menu,[1]WS_004_Manage Flights_Update Flight_Delete Belt,9801,6584,Arrival Scanning ->Manage Arrival Flights,0,0,0,0,0,0,0
171,Arrival Scanning,[1]WS_001_Baggage Details_Query_Verify that Agent dropdown should be enable and should display the list of all the agent which are authorized to view the details at that airport,9854,6585,Arrival Scanning ->Manage Baggage Details,2,0,0,3,2,0,0
172,Arrival Scanning,[1]WS_002_Baggage Detail_Query_Verify that Agent dropdown should be disabled when no other agent  are authorized to view the details at that airport,9855,6585,Arrival Scanning ->Manage Baggage Details,2,0,0,3,2,0,0
173,Arrival Flights menu,[1]WS_003_Baggage Detail_Query_Verify that station dropdown should be enabled for multi station user also verify the airports,9856,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
174,WS_003_Baggage Detail_Query,[1]WS_003_Baggage Detail_Query_Verify that station dropdown should be enabled for multi station user also verify the airports,9856,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
175,Arrival Scanning,[1]WS_003_Baggage Detail_Query_Verify that station dropdown should be enabled for multi station user also verify the airports,9856,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
176,Arrival Flights menu,[1]WS_004_Baggage Detail_Query_Verify that station dropdown should be disabled for single handled user,9857,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
177,WS_003_Baggage Detail_Query,[1]WS_004_Baggage Detail_Query_Verify that station dropdown should be disabled for single handled user,9857,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
178,Arrival Scanning,[1]WS_004_Baggage Detail_Query_Verify that station dropdown should be disabled for single handled user,9857,6585,Arrival Scanning ->Manage Baggage Details,11,0,0,3,2,0,0
179,Arrival Flights menu,[1]WS_005_Baggage Detail_Verify the Flight selection checkbox,9858,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
180,Arrival Scanning,[1]WS_005_Baggage Detail_Verify the Flight selection checkbox,9858,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
181,Arrival Flights menu,[1]WS_006_Baggage Detail_Flight Detail section_Verify the first and Last Terminating Bag time of flight when Bags are scanned On Time and when bags are late scanned,9859,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,1,0
182,Arrival Scanning,[1]WS_006_Baggage Detail_Flight Detail section_Verify the first and Last Terminating Bag time of flight when Bags are scanned On Time and when bags are late scanned,9859,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,1,0
183,Arrival Flights menu,[1]WS_007_Baggage Detail_Flight Detail section_Verify the first and Last Connecting Bag time of flight when Bags are scanned On Time and when bags are late scanned,9860,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
184,Arrival Scanning,[1]WS_007_Baggage Detail_Flight Detail section_Verify the first and Last Connecting Bag time of flight when Bags are scanned On Time and when bags are late scanned,9860,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
185,Arrival Flights menu,[1]WS_008_Baggage Detail_Flight Detail section_Verify the first and Last Priority Bag time of flight when Bags are scanned On Time and when bags are late scanned,9861,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,1,0
186,Arrival Scanning,[1]WS_008_Baggage Detail_Flight Detail section_Verify the first and Last Priority Bag time of flight when Bags are scanned On Time and when bags are late scanned,9861,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,1,0
187,Arrival Flights menu,[1]WS_009_Baggage Detail_Flight Detail section_Verify the Prio QoS Status of the flight when Status is OK and and when Status is Not OK,9862,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
188,Arrival Scanning,[1]WS_009_Baggage Detail_Flight Detail section_Verify the Prio QoS Status of the flight when Status is OK and and when Status is Not OK,9862,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
189,Arrival Flights menu,[1]WS_010_Baggage Detail_Flight Detail section_Verify the belt ID when Bags of the flight scanned on correct belt and when bags are scanned on wrong belt,9863,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
190,Arrival Scanning,[1]WS_010_Baggage Detail_Flight Detail section_Verify the belt ID when Bags of the flight scanned on correct belt and when bags are scanned on wrong belt,9863,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
191,Arrival Flights menu,[1]WS_011_Baggage Detail_Verify the GUI Validation of the Baggage Details screen,9864,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
192,Arrival Scanning,[1]WS_011_Baggage Detail_Verify the GUI Validation of the Baggage Details screen,9864,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
193,Arrival Flights menu,[1]WS_013_Baggage Detail_Bag Information_Verify the count of Connecting Bags,9866,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
194,Arrival Scanning,[1]WS_013_Baggage Detail_Bag Information_Verify the count of Connecting Bags,9866,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,0,0
195,Arrival Flights menu,[1]WS_014_Baggage Detail_Bag Information_Verify the count of Total Bags,9867,6585,Arrival Scanning ->Manage Baggage Details,3,0,0,3,2,1,0
